Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Charges,Balance
TN_0331,C_1348,05-02-20,Withdrawal,9132.79,Mobile Banking,30.39,259818
TN_0332,C_1349,05-02-20,Deposit,6073.8,Internet Banking,44.97,129969
TN_0333,C_1350,05-02-20,Deposit,976.95,Branch Banking,59.61,163024.5
TN_0334,C_1351,05-02-20,Withdrawal,9031.19,Branch Banking,20,105031.5
TN_0335,C_0363,06-02-20,Deposit,2535.74,Branch Banking,94.58,75334.5
TN_0336,C_1034,06-02-20,Transfer,7871.19,Mobile Banking,86.87,300847.5
TN_0337,C_1035,06-02-20,Transfer,2305.81,Mobile Banking,18.88,134482.5
TN_0338,C_1036,06-02-20,Withdrawal,4238.03,ATM,77.03,351292.5
TN_0339,C_1037,06-02-20,Withdrawal,9518.16,Internet Banking,36.4,147699
TN_0340,C_1038,06-02-20,Withdrawal,2854.07,ATM,47.72,287155.5
TN_0341,C_1039,06-02-20,Deposit,395.74,Branch Banking,67.02,116688
TN_0342,C_1040,06-02-20,Withdrawal,7333.07,Mobile Banking,8.23,201271.5
TN_0343,C_1041,06-02-20,Transfer,6345.26,ATM,22.76,293535
TN_0344,C_1042,06-02-20,Transfer,4197.42,ATM,82.66,142303.5
TN_0345,C_1043,06-02-20,Transfer,7753.19,Mobile Banking,82.75,40119
TN_0346,C_1044,06-02-20,Transfer,1807.14,Internet Banking,44.13,38550
TN_0347,C_1045,07-02-20,Withdrawal,4053.61,Branch Banking,79.33,121515
TN_0348,C_1046,07-02-20,Transfer,153.46,Branch Banking,28.89,81390
TN_0349,C_1047,07-02-20,Deposit,6854.02,Branch Banking,41.88,257992.5
TN_0350,C_1048,07-02-20,Deposit,7061.6,Mobile Banking,31.76,36849
TN_0351,C_1049,07-02-20,Deposit,579.05,Internet Banking,67.79,53782.5
TN_0352,C_1050,07-02-20,Transfer,4480.41,Branch Banking,28.66,85257
TN_0353,C_1051,07-02-20,Withdrawal,4665.24,Branch Banking,16.58,94485
TN_0354,C_0769,08-02-20,Deposit,7071.74,Branch Banking,0.44,82894.5
TN_0355,C_1494,08-02-20,Transfer,6585.32,Mobile Banking,15.29,395592
TN_0356,C_1495,08-02-20,Withdrawal,5912.37,Internet Banking,5.9,155970
TN_0357,C_1496,08-02-20,Deposit,6112.58,Branch Banking,99.94,239163
TN_0358,C_1497,08-02-20,Withdrawal,6907.17,Mobile Banking,33.59,170757
TN_0359,C_1498,08-02-20,Deposit,6379.93,Mobile Banking,34.63,42256.5
TN_0360,C_1499,08-02-20,Transfer,8318.37,Internet Banking,28.85,340879.5
TN_0361,C_1500,08-02-20,Deposit,7605.91,Internet Banking,22.19,316693.5
TN_0362,C_1101,08-02-20,Withdrawal,7489.08,ATM,14.39,48261
TN_0363,C_1102,08-02-20,Withdrawal,6044.02,ATM,7.14,264328.5
TN_0364,C_1103,08-02-20,Deposit,6616.85,Branch Banking,36.59,441651
TN_0365,C_1104,08-02-20,Transfer,7161.03,Branch Banking,35.76,466327.5
TN_0366,C_1105,08-02-20,Deposit,5522.62,Branch Banking,90.93,256699.5
TN_0367,C_1106,08-02-20,Withdrawal,8584.46,Mobile Banking,12.66,244426.5
TN_0368,C_1107,08-02-20,Transfer,1401.3,Mobile Banking,53.93,335901
TN_0369,C_1276,09-02-20,Withdrawal,2936.44,Internet Banking,31.19,426117
TN_0370,C_1277,09-02-20,Deposit,2692.02,Branch Banking,33.92,125929.5
TN_0371,C_1278,09-02-20,Transfer,7601.24,Branch Banking,81.36,251070
TN_0372,C_1279,09-02-20,Transfer,9324.68,Mobile Banking,45.34,169141.5
TN_0373,C_1280,09-02-20,Transfer,6561.85,Branch Banking,51.95,630060
TN_0374,C_1281,09-02-20,Deposit,7761.31,Branch Banking,40.99,64350
TN_0375,C_1282,09-02-20,Transfer,7852.57,Mobile Banking,68.55,48129
TN_0376,C_1283,09-02-20,Withdrawal,4048.55,Branch Banking,32.02,436771.5
TN_0377,C_1284,09-02-20,Withdrawal,7608.09,ATM,81.23,106513.5
TN_0378,C_1285,09-02-20,Transfer,8091.99,Mobile Banking,76.27,30114
TN_0379,C_1286,09-02-20,Deposit,3584.2,Internet Banking,8.2,200004
TN_0380,C_1287,09-02-20,Withdrawal,6492.88,Mobile Banking,59.46,249289.5
TN_0381,C_1288,09-02-20,Transfer,5104.8,ATM,59.35,360343.5
TN_0382,C_1289,09-02-20,Transfer,3783.67,ATM,9.04,501048
TN_0383,C_1290,09-02-20,Transfer,1192.86,Branch Banking,41.36,277351.5
TN_0384,C_1291,09-02-20,Withdrawal,6197.32,Mobile Banking,1.28,199368
TN_0385,C_1292,09-02-20,Transfer,6436.21,ATM,13.29,325935
TN_0386,C_1293,09-02-20,Withdrawal,2436.21,Mobile Banking,10.19,276982.5
TN_0387,C_1294,10-02-20,Transfer,8548.52,Internet Banking,68.61,36409.5
TN_0388,C_1295,10-02-20,Withdrawal,8300.74,Branch Banking,40.91,419016
TN_0389,C_1296,10-02-20,Transfer,6610.08,Mobile Banking,96.6,250036.5
TN_0390,C_1297,10-02-20,Deposit,7564.45,Mobile Banking,64.83,231561
TN_0391,C_1298,10-02-20,Deposit,8122.89,Internet Banking,66.15,47610
TN_0392,C_1299,10-02-20,Transfer,7022.93,Mobile Banking,97.78,194094
TN_0393,C_1300,10-02-20,Withdrawal,3518.75,Internet Banking,0.34,292522.5
TN_0394,C_1301,11-02-20,Withdrawal,5254.57,Branch Banking,9.59,281146.5
TN_0395,C_1302,11-02-20,Withdrawal,5593.14,Internet Banking,63.05,388630.5
TN_0396,C_1303,11-02-20,Transfer,8270.63,Mobile Banking,44.98,93642
TN_0397,C_1304,11-02-20,Transfer,6860.8,Branch Banking,26.47,116358
TN_0398,C_1305,11-02-20,Deposit,8931.45,ATM,75.56,368103
TN_0399,C_1469,12-02-20,Deposit,2451.29,Branch Banking,62.7,267099
TN_0400,C_1470,12-02-20,Withdrawal,6011.39,Branch Banking,8.21,158904
TN_0401,C_1471,12-02-20,Transfer,8884.72,Branch Banking,82.62,459958.5
TN_0402,C_1472,12-02-20,Transfer,3010.93,Branch Banking,70.78,39753
TN_0403,C_1473,12-02-20,Withdrawal,8273.66,ATM,10.82,307047
TN_0404,C_1474,12-02-20,Deposit,8476.87,Branch Banking,32.31,177085.5
TN_0405,C_1475,12-02-20,Deposit,214.86,Mobile Banking,88.24,298899
TN_0406,C_1476,12-02-20,Transfer,7452.02,Branch Banking,54.92,372217.5
TN_0407,C_0683,13-02-20,Transfer,3298.75,Mobile Banking,38.66,347022
TN_0408,C_0620,13-02-20,Withdrawal,7305.51,ATM,1.49,485697
TN_0409,C_0621,13-02-20,Deposit,2706.53,ATM,44.31,273855
TN_0410,C_0622,13-02-20,Transfer,6307.3,Mobile Banking,2.33,30046.5
TN_0411,C_0623,13-02-20,Deposit,9676.77,Branch Banking,95.44,72780
TN_0412,C_0624,13-02-20,Withdrawal,6153.14,Internet Banking,72.13,195010.5
TN_0413,C_0625,13-02-20,Transfer,5714.95,Mobile Banking,55.19,249372
TN_0414,C_0626,13-02-20,Withdrawal,4098.99,Branch Banking,46.96,30532.5
TN_0415,C_0627,13-02-20,Withdrawal,2554.59,Branch Banking,22.54,289072.5
TN_0416,C_0628,13-02-20,Deposit,9203.36,Mobile Banking,26.52,436999.5
TN_0417,C_0629,14-02-20,Withdrawal,3911,Mobile Banking,49.68,58710
TN_0418,C_0630,14-02-20,Withdrawal,592.23,Mobile Banking,95.58,399658.5
TN_0419,C_0631,14-02-20,Deposit,4866.66,ATM,21.89,190260
TN_0420,C_0632,14-02-20,Withdrawal,2728.73,Branch Banking,76.45,249628.5
TN_0421,C_0633,14-02-20,Deposit,2553.66,Mobile Banking,28.46,43068
TN_0422,C_0634,15-02-20,Deposit,5906.95,Branch Banking,77.18,310240.5
TN_0423,C_0635,15-02-20,Deposit,6280.38,Mobile Banking,42.55,260832
TN_0424,C_0636,15-02-20,Withdrawal,3387.12,Branch Banking,12.96,379875
TN_0425,C_0637,15-02-20,Withdrawal,5056.16,Branch Banking,40.77,50584.5
TN_0426,C_0638,15-02-20,Deposit,3023.45,Internet Banking,73.04,170167.5
TN_0427,C_0639,15-02-20,Deposit,6100.9,Internet Banking,32.16,30168
TN_0428,C_0640,15-02-20,Withdrawal,3219.35,Internet Banking,41.38,604660.5
TN_0429,C_0641,15-02-20,Transfer,1133.06,ATM,24.48,268617
TN_0430,C_0642,15-02-20,Withdrawal,4545.89,Internet Banking,97.48,189603
TN_0431,C_0643,16-02-20,Withdrawal,1457.97,ATM,47.41,335838
TN_0432,C_0644,16-02-20,Withdrawal,5588.6,Internet Banking,29.87,286977
TN_0433,C_0645,16-02-20,Withdrawal,5108.5,Internet Banking,18.49,59205
TN_0434,C_0646,16-02-20,Transfer,8546.09,Internet Banking,94.23,179211
TN_0435,C_0647,16-02-20,Deposit,3669.44,Branch Banking,35.67,629976
TN_0436,C_0648,16-02-20,Transfer,8674.32,ATM,97.98,247095
TN_0437,C_0649,16-02-20,Transfer,1191.17,Mobile Banking,34.98,286017
TN_0438,C_0650,16-02-20,Transfer,2234,ATM,27.58,296845.5
TN_0439,C_0651,17-02-20,Deposit,11.72,Mobile Banking,3.9,43000.5
TN_0440,C_0652,17-02-20,Deposit,3937.44,ATM,3.93,287979
TN_0441,C_0653,17-02-20,Deposit,8499.4,ATM,83.78,135787.5
TN_0442,C_1495,18-02-20,Withdrawal,9565.63,Mobile Banking,99.26,155970
TN_0443,C_1496,18-02-20,Withdrawal,2796.44,Internet Banking,72.41,239163
TN_0444,C_1497,18-02-20,Deposit,1929.24,Mobile Banking,53.27,170757
TN_0445,C_1498,18-02-20,Deposit,7808.86,Internet Banking,58.21,42256.5
TN_0446,C_1499,18-02-20,Withdrawal,1231.53,Internet Banking,60.2,340879.5
TN_0447,C_1500,18-02-20,Withdrawal,1100.97,Branch Banking,31.62,316693.5
TN_0448,C_1101,18-02-20,Transfer,415.25,ATM,93.6,48261
TN_0449,C_1102,18-02-20,Deposit,5340.15,Mobile Banking,12.69,264328.5
TN_0450,C_1103,18-02-20,Transfer,6450.21,ATM,69.74,441651
TN_0451,C_1104,18-02-20,Withdrawal,5136.82,Internet Banking,30.61,466327.5
TN_0452,C_1105,18-02-20,Deposit,2696.82,Internet Banking,37.09,256699.5
TN_0453,C_1106,18-02-20,Deposit,9609.83,Mobile Banking,9.95,244426.5
TN_0454,C_1107,18-02-20,Transfer,7133.22,Branch Banking,38.52,335901
TN_0455,C_1108,18-02-20,Deposit,4309.77,ATM,46.19,35910
TN_0456,C_1109,18-02-20,Deposit,8739.33,Branch Banking,68.29,132109.5
TN_0457,C_1110,18-02-20,Withdrawal,1638.62,Internet Banking,35.53,86056.5
TN_0458,C_1111,19-02-20,Transfer,1983.27,Branch Banking,99.82,110526
TN_0459,C_1112,19-02-20,Deposit,5790.89,Internet Banking,70.15,160746
TN_0460,C_1113,19-02-20,Deposit,9843.73,Branch Banking,25.21,180189
TN_0461,C_1114,19-02-20,Deposit,5317.06,Internet Banking,26.68,81916.5
TN_0462,C_1115,19-02-20,Transfer,1718.36,Mobile Banking,86.37,196675.5
TN_0463,C_1116,19-02-20,Transfer,6956.61,Branch Banking,51.39,152514
TN_0464,C_1117,19-02-20,Deposit,3400.44,Branch Banking,56.88,605947.5
TN_0465,C_1118,19-02-20,Withdrawal,1345.4,Internet Banking,97.76,265624.5
TN_0466,C_1119,20-02-20,Deposit,7340.66,Mobile Banking,84.93,260980.5
TN_0467,C_1120,20-02-20,Deposit,6054.14,ATM,48.35,528120
TN_0468,C_1121,20-02-20,Deposit,9221.74,Mobile Banking,36.25,153600
TN_0469,C_1122,20-02-20,Withdrawal,6833.63,Branch Banking,3.36,567639
TN_0470,C_1345,21-02-20,Withdrawal,9396.21,Branch Banking,57.98,240460.5
TN_0471,C_1346,21-02-20,Transfer,5810.74,Internet Banking,26.74,255720
TN_0472,C_1347,21-02-20,Withdrawal,3881.48,Internet Banking,4.62,336589.5
TN_0473,C_1348,21-02-20,Transfer,6843.75,Internet Banking,24.27,259818
TN_0474,C_1349,21-02-20,Deposit,8975.08,ATM,25.92,129969
TN_0475,C_1350,21-02-20,Deposit,7369.34,Internet Banking,44.07,163024.5
TN_0476,C_1351,21-02-20,Withdrawal,6570.55,ATM,26.38,105031.5
TN_0477,C_1352,21-02-20,Deposit,9789.49,Internet Banking,85.41,289408.5
TN_0478,C_1353,21-02-20,Deposit,2340.42,Internet Banking,22.57,216129
TN_0479,C_1354,21-02-20,Deposit,915.15,ATM,39.47,146421
TN_0480,C_1355,21-02-20,Deposit,8469.55,Mobile Banking,55.73,390297
TN_0481,C_1356,21-02-20,Withdrawal,5139.68,Internet Banking,84.7,729291
TN_0482,C_1357,21-02-20,Transfer,5194.66,Branch Banking,27.36,168337.5
TN_0483,C_1358,22-02-20,Transfer,1745.98,Mobile Banking,78.77,246300
TN_0484,C_1359,22-02-20,Withdrawal,2273.39,Branch Banking,95.82,78601.5
TN_0485,C_1360,22-02-20,Transfer,1476.67,Mobile Banking,99.07,293731.5
TN_0486,C_1361,22-02-20,Transfer,2635.32,ATM,54.58,162210
TN_0487,C_1362,22-02-20,Withdrawal,7878.41,Internet Banking,73.49,281971.5
TN_0488,C_1363,22-02-20,Deposit,7742.46,Internet Banking,73.89,162189
TN_0489,C_1364,22-02-20,Transfer,5121.09,Branch Banking,89.5,252318
TN_0490,C_1365,22-02-20,Transfer,5846.49,ATM,49.66,297919.5
TN_0491,C_1366,22-02-20,Transfer,3002.59,Branch Banking,38.21,78147
TN_0492,C_1367,22-02-20,Transfer,4252.91,Internet Banking,26.13,764046
TN_0493,C_1368,23-02-20,Deposit,9818.96,Mobile Banking,44.63,192921
TN_0494,C_1369,23-02-20,Withdrawal,485.41,ATM,61.29,357576
TN_0495,C_1370,23-02-20,Deposit,9790.13,Internet Banking,66.62,476151
TN_0496,C_1371,23-02-20,Transfer,6553.35,Mobile Banking,38,238032
TN_0497,C_1372,23-02-20,Transfer,8103.36,ATM,96.68,401118
TN_0498,C_1373,23-02-20,Deposit,1172.1,Internet Banking,44.31,586611
TN_0499,C_1374,23-02-20,Withdrawal,2635.49,Internet Banking,42.89,203538
TN_0500,C_1375,23-02-20,Transfer,6382.74,Branch Banking,4.45,117793.5
TN_0501,C_1376,23-02-20,Deposit,9919.33,Internet Banking,77.3,176550
TN_0502,C_1377,23-02-20,Transfer,4551.86,ATM,37.06,125119.5
TN_0503,C_1378,24-02-20,Withdrawal,6402.84,Internet Banking,47.98,31630.5
TN_0504,C_1379,24-02-20,Transfer,3876.97,Mobile Banking,51.38,162034.5
TN_0505,C_1380,24-02-20,Deposit,4834.09,Branch Banking,7.57,155152.5
TN_0506,C_1381,24-02-20,Withdrawal,5653.22,Branch Banking,97.96,949099.5
TN_0507,C_1382,24-02-20,Deposit,4052.72,Branch Banking,37.42,39901.5
TN_0508,C_1383,24-02-20,Withdrawal,4713.39,Internet Banking,13.18,61815
TN_0509,C_1384,24-02-20,Deposit,8823.54,Internet Banking,7.28,188838
TN_0510,C_1385,24-02-20,Deposit,9576.3,Mobile Banking,43.71,203008.5
TN_0511,C_1386,24-02-20,Deposit,3573.61,ATM,3.8,408558
TN_0512,C_1387,24-02-20,Deposit,2022.01,Internet Banking,85.9,436950
TN_0513,C_1388,24-02-20,Deposit,8114.8,Branch Banking,60.05,236209.5
TN_0514,C_1389,24-02-20,Withdrawal,6769.24,ATM,28.65,49491
TN_0515,C_1390,25-02-20,Deposit,3394.5,Branch Banking,60.65,397083
TN_0516,C_1391,25-02-20,Withdrawal,5355.41,Mobile Banking,63.39,199279.5
TN_0517,C_1392,25-02-20,Withdrawal,4470.59,Branch Banking,88.8,324879
TN_0518,C_1393,25-02-20,Transfer,2765.92,Mobile Banking,41.81,75708
TN_0519,C_1394,25-02-20,Withdrawal,7633.69,Mobile Banking,18.29,225124.5
TN_0520,C_1395,25-02-20,Transfer,8262.07,Internet Banking,2.55,283183.5
TN_0521,C_1396,25-02-20,Deposit,9750.94,Branch Banking,52.28,152140.5
TN_0522,C_1397,25-02-20,Withdrawal,9587.3,ATM,91.68,154915.5
TN_0523,C_1398,25-02-20,Deposit,8803.27,ATM,4.86,286519.5
TN_0524,C_0583,26-02-20,Transfer,9820,Branch Banking,69.89,228492
TN_0525,C_0584,26-02-20,Transfer,7126.48,Internet Banking,76.2,719400
TN_0526,C_0585,26-02-20,Withdrawal,1870.28,Mobile Banking,3.29,270898.5
TN_0527,C_0586,26-02-20,Withdrawal,9245.33,ATM,69.77,672039
TN_0528,C_0587,26-02-20,Deposit,2996.28,ATM,51.24,450499.5
TN_0529,C_0588,26-02-20,Deposit,2567.63,Branch Banking,34.18,276157.5
TN_0530,C_0589,26-02-20,Deposit,1545.31,Internet Banking,16.41,303126
TN_0531,C_0590,26-02-20,Transfer,506.51,Branch Banking,83.81,44272.5
TN_0532,C_0436,27-02-20,Withdrawal,450.16,Internet Banking,76.03,107200.5
TN_0533,C_0756,27-02-20,Transfer,2544.75,Internet Banking,36.67,90130.5
TN_0534,C_0757,27-02-20,Withdrawal,9892.47,Mobile Banking,23.39,296325
TN_0535,C_0758,27-02-20,Deposit,7769.62,ATM,19.94,256051.5
TN_0536,C_0759,27-02-20,Transfer,8310.94,ATM,67.56,239733
TN_0537,C_0760,27-02-20,Transfer,4616.56,Mobile Banking,21.87,317241
TN_0538,C_0761,27-02-20,Withdrawal,2573.41,Branch Banking,46.53,51133.5
TN_0539,C_0762,27-02-20,Withdrawal,8858.21,ATM,1.57,337128
TN_0540,C_0763,27-02-20,Transfer,8592.69,Mobile Banking,85.86,153852
TN_0541,C_0764,27-02-20,Transfer,7006.65,Branch Banking,72.71,331035
TN_0542,C_0765,28-02-20,Transfer,5320.97,Internet Banking,91.69,45475.5
TN_0543,C_0766,28-02-20,Deposit,2678.51,Mobile Banking,17.64,214996.5
TN_0544,C_0767,28-02-20,Transfer,2216.69,ATM,76.67,288243
TN_0545,C_0768,28-02-20,Transfer,8018.98,ATM,50.74,302452.5
TN_0546,C_0769,28-02-20,Withdrawal,5863.88,Mobile Banking,94.65,82894.5
TN_0547,C_0770,29-02-20,Withdrawal,9641.26,Internet Banking,28.89,200592
TN_0548,C_0771,29-02-20,Transfer,7658.07,Internet Banking,28.22,520537.5
TN_0549,C_0772,29-02-20,Withdrawal,6561.58,Internet Banking,47.53,166497
TN_0550,C_0773,29-02-20,Transfer,1602.93,Branch Banking,96.56,183520.5
TN_0551,C_0774,29-02-20,Withdrawal,3678.34,Mobile Banking,67.74,191812.5
TN_0552,C_0775,29-02-20,Deposit,519.16,Internet Banking,45.08,251301
TN_0553,C_0776,29-02-20,Deposit,7445.76,ATM,74,228840
TN_0554,C_0777,29-02-20,Withdrawal,6467.28,Mobile Banking,30.14,397716
TN_0555,C_0778,29-02-20,Deposit,1046.72,Internet Banking,2.32,45400.5
TN_0556,C_0779,29-02-20,Deposit,3745.59,Branch Banking,78.89,43614
TN_0557,C_0780,29-02-20,Deposit,3227.3,ATM,75.69,130255.5
TN_0558,C_0781,29-02-20,Deposit,5881.91,Branch Banking,70.16,220677
TN_0559,C_0793,01-03-20,Transfer,8152.23,Branch Banking,56.51,167077.5
TN_0560,C_1158,01-03-20,Transfer,9254.86,Mobile Banking,45.97,186205.5
TN_0561,C_1159,01-03-20,Deposit,9462.92,Internet Banking,5.11,161254.5
TN_0562,C_1160,01-03-20,Deposit,6713.1,Internet Banking,60.08,105391.5
TN_0563,C_1161,01-03-20,Transfer,5650.07,Internet Banking,44.03,55054.5
TN_0564,C_1162,01-03-20,Transfer,1278.84,Internet Banking,1.51,387508.5
TN_0565,C_1163,01-03-20,Transfer,3117,Internet Banking,37.55,404263.5
TN_0566,C_1164,01-03-20,Deposit,4098.65,Mobile Banking,0.18,451953
TN_0567,C_1165,01-03-20,Withdrawal,1642.91,Mobile Banking,0.12,554050.5
TN_0568,C_1166,01-03-20,Transfer,3660.74,ATM,94.4,33687
TN_0569,C_1167,01-03-20,Transfer,7885.96,Mobile Banking,73.06,51538.5
TN_0570,C_1168,02-03-20,Deposit,3403.49,ATM,3.43,80310
TN_0571,C_1169,02-03-20,Withdrawal,6861.26,Internet Banking,32.23,230304
TN_0572,C_1170,02-03-20,Transfer,3646.05,Branch Banking,79.75,136893
TN_0573,C_1171,02-03-20,Transfer,8835.85,ATM,19.57,357861
TN_0574,C_1172,02-03-20,Withdrawal,3724.99,ATM,68.65,371337
TN_0575,C_1173,02-03-20,Transfer,1799.84,Branch Banking,62.61,282417
TN_0576,C_1174,02-03-20,Withdrawal,6638.18,ATM,19.91,292492.5
TN_0577,C_1175,03-03-20,Deposit,4365.2,Branch Banking,84.5,253173
TN_0578,C_1176,03-03-20,Withdrawal,5309.21,ATM,12.15,43083
TN_0579,C_1177,03-03-20,Withdrawal,2588.29,Internet Banking,13.02,303229.5
TN_0580,C_1178,03-03-20,Withdrawal,7846.22,Mobile Banking,66.09,34587
TN_0581,C_1179,03-03-20,Deposit,3690.75,Internet Banking,67.74,173037
TN_0582,C_1180,03-03-20,Withdrawal,6921.65,Mobile Banking,49.83,117424.5
TN_0583,C_1181,03-03-20,Withdrawal,9942.45,Internet Banking,65.06,253281
TN_0584,C_1182,03-03-20,Deposit,1936.08,Mobile Banking,43.56,33301.5
TN_0585,C_1183,03-03-20,Withdrawal,8659.93,ATM,91.94,236623.5
TN_0586,C_1184,04-03-20,Withdrawal,9087.47,Branch Banking,68.9,305721
TN_0587,C_1185,04-03-20,Transfer,3814.74,Mobile Banking,17.32,111990
TN_0588,C_1186,04-03-20,Transfer,9232.54,Mobile Banking,64.99,438904.5
TN_0589,C_1187,04-03-20,Withdrawal,3555.41,Internet Banking,51.29,258546
TN_0590,C_1188,04-03-20,Withdrawal,2773.8,Internet Banking,71.17,45841.5
TN_0591,C_1189,04-03-20,Transfer,1429.88,Internet Banking,44.14,236985
TN_0592,C_1190,04-03-20,Withdrawal,7510.97,Mobile Banking,92.7,180364.5
TN_0593,C_1191,04-03-20,Deposit,2137.78,Mobile Banking,75.36,44548.5
TN_0594,C_1192,04-03-20,Deposit,6487.92,Branch Banking,60.14,262267.5
TN_0595,C_1193,04-03-20,Deposit,9859.53,Branch Banking,65.39,270712.5
TN_0596,C_1371,05-03-20,Deposit,3823.45,Branch Banking,90.29,238032
TN_0597,C_1372,05-03-20,Deposit,5396.21,Branch Banking,6.21,401118
TN_0598,C_1373,05-03-20,Withdrawal,3076.44,Branch Banking,22.29,586611
TN_0599,C_1374,05-03-20,Transfer,7305.32,Branch Banking,72.01,203538
TN_0600,C_1375,05-03-20,Transfer,9860.62,Internet Banking,17.21,117793.5
TN_0601,C_1376,05-03-20,Deposit,2266.3,Branch Banking,10.71,176550
TN_0602,C_0724,06-03-20,Transfer,6387.14,ATM,53.27,43480.5
TN_0603,C_0725,06-03-20,Transfer,8581.51,Branch Banking,57.95,281032.5
TN_0604,C_0726,06-03-20,Withdrawal,1911.15,Branch Banking,39.17,327832.5
TN_0605,C_0727,06-03-20,Transfer,470.46,ATM,7.37,141321
TN_0606,C_0728,06-03-20,Transfer,3934.79,Branch Banking,55.72,307093.5
TN_0607,C_0729,06-03-20,Withdrawal,4346.94,Mobile Banking,84.06,422502
TN_0608,C_0730,06-03-20,Deposit,9459.98,Mobile Banking,82.89,355044
TN_0609,C_0731,06-03-20,Withdrawal,2130.98,ATM,44.51,269620.5
TN_0610,C_1396,07-03-20,Deposit,427.2,Branch Banking,52.46,152140.5
TN_0611,C_1024,07-03-20,Withdrawal,4416.19,Branch Banking,96.12,100339.5
TN_0612,C_1025,07-03-20,Transfer,5371.21,Branch Banking,3.38,70558.5
TN_0613,C_1026,07-03-20,Transfer,7062.34,Mobile Banking,79.74,54279
TN_0614,C_1027,07-03-20,Deposit,9160.27,Mobile Banking,70.8,239074.5
TN_0615,C_1028,07-03-20,Withdrawal,2566.94,ATM,61.83,288015
TN_0616,C_1029,07-03-20,Withdrawal,3466.36,Internet Banking,86.6,324718.5
TN_0617,C_0593,08-03-20,Withdrawal,2903.43,Internet Banking,76.11,158682
TN_0618,C_0452,08-03-20,Transfer,5769.73,Branch Banking,94.38,268317
TN_0619,C_0453,08-03-20,Deposit,777.5,ATM,31.3,235855.5
TN_0620,C_0454,08-03-20,Deposit,8376.07,Internet Banking,8.37,233496
TN_0621,C_0455,08-03-20,Deposit,4484.28,Mobile Banking,22.41,48397.5
TN_0622,C_0456,08-03-20,Withdrawal,2551.42,Branch Banking,68.7,312754.5
TN_0623,C_0457,08-03-20,Deposit,5080.21,Internet Banking,91.98,334989
TN_0624,C_0458,08-03-20,Deposit,5269.37,Mobile Banking,11.61,30462
TN_0625,C_0459,08-03-20,Deposit,5808.59,Mobile Banking,70.4,187126.5
TN_0626,C_0460,09-03-20,Deposit,6268.22,Mobile Banking,95.47,170046
TN_0627,C_0461,09-03-20,Deposit,6266.94,ATM,69.36,295350
TN_0628,C_0462,09-03-20,Transfer,8648.67,ATM,67.24,252255
TN_0629,C_0463,09-03-20,Transfer,3268.24,Mobile Banking,47.23,30799.5
TN_0630,C_0464,09-03-20,Transfer,1698.79,Branch Banking,76.17,148209
TN_0631,C_1055,10-03-20,Deposit,628.82,Internet Banking,29.2,454638
TN_0632,C_1056,10-03-20,Withdrawal,6322.41,ATM,48.02,186780
TN_0633,C_1057,10-03-20,Transfer,6608.61,Mobile Banking,83.73,331285.5
TN_0634,C_1058,10-03-20,Deposit,1877.47,Internet Banking,29.26,371221.5
TN_0635,C_1059,10-03-20,Deposit,4052.39,Internet Banking,13.37,424921.5
TN_0636,C_1060,10-03-20,Deposit,2231.32,Internet Banking,29.56,38415
TN_0637,C_1061,10-03-20,Transfer,5606.13,ATM,84.9,20653.5
TN_0638,C_1062,10-03-20,Transfer,2288.65,Branch Banking,39.87,425953.5
TN_0639,C_1063,10-03-20,Withdrawal,6430.89,Mobile Banking,95.62,278283
TN_0640,C_1064,10-03-20,Deposit,963.84,Internet Banking,27.14,259963.5
TN_0641,C_1065,10-03-20,Transfer,6977.38,ATM,87.35,216007.5
TN_0642,C_1066,10-03-20,Transfer,9649.52,Branch Banking,89.92,308923.5
TN_0643,C_1067,10-03-20,Deposit,6065.95,ATM,20.12,238422
TN_0644,C_1219,11-03-20,Transfer,3697.84,Branch Banking,22.64,264322.5
TN_0645,C_1220,11-03-20,Transfer,347.04,Internet Banking,40.06,249093
TN_0646,C_1221,11-03-20,Deposit,5816.83,Branch Banking,83.32,42852
TN_0647,C_1222,11-03-20,Transfer,4727.05,ATM,60.21,80749.5
TN_0648,C_1223,11-03-20,Withdrawal,164.93,ATM,41.87,32994
TN_0649,C_1224,11-03-20,Withdrawal,3893.82,Branch Banking,19.38,46351.5
TN_0650,C_1225,11-03-20,Transfer,729.84,Mobile Banking,97.09,529624.5
TN_0651,C_1226,11-03-20,Deposit,5411.45,Mobile Banking,48.1,38698.5
TN_0652,C_1227,11-03-20,Withdrawal,2490.55,Internet Banking,89.07,42475.5
TN_0653,C_1228,11-03-20,Transfer,1571.39,Internet Banking,9,278119.5
TN_0654,C_1229,11-03-20,Deposit,352.98,Branch Banking,13.6,311269.5
TN_0655,C_1230,11-03-20,Withdrawal,3080.23,Branch Banking,73.33,84319.5
