Complaint_ID,Customer_ID,Complaint_Date,Issue,Priority,Resolution_Time
CP_0443,C_1009,06-04-20,Loan application rejections,P_3,49
CP_0444,C_0404,07-04-20,Poor customer service,P_3,68
CP_0445,C_1344,07-04-20,Account closure problems,P_2,14
CP_0446,C_1345,07-04-20,Poor customer service,P_3,98
CP_0447,C_0124,07-04-20,Poor customer service,P_3,92
CP_0448,C_0740,07-04-20,Card activation issues,P_1,4
CP_0449,C_0749,07-04-20,Poor customer service,P_3,80
CP_0450,C_0394,08-04-20,Loan application rejections,P_3,26
CP_0451,C_1378,09-04-20,Poor customer service,P_3,63
CP_0452,C_1499,09-04-20,Poor customer service,P_3,58
CP_0453,C_1346,09-04-20,Account balance discrepancies,P_3,70
CP_0454,C_1119,09-04-20,Loan application rejections,P_3,80
CP_0455,C_0055,10-04-20,Failed online transactions,P_2,32
CP_0456,C_0548,10-04-20,Disputed charges,P_2,10
CP_0457,C_0558,10-04-20,Loan application rejections,P_3,66
CP_0458,C_0540,10-04-20,Account balance discrepancies,P_3,75
CP_0459,C_0315,10-04-20,Loan application rejections,P_3,26
CP_0460,C_0324,11-04-20,Poor customer service,P_3,55
CP_0461,C_0567,11-04-20,Loan application rejections,P_3,71
CP_0462,C_0707,11-04-20,Unauthorized transactions,P_1,3
CP_0463,C_0687,11-04-20,Poor customer service,P_3,50
CP_0464,C_0074,11-04-20,Loan application rejections,P_3,66
CP_0465,C_0013,11-04-20,Account balance discrepancies,P_3,65
CP_0466,C_1237,11-04-20,ATM withdrawal issues,P_2,12
CP_0467,C_0468,12-04-20,Card activation issues,P_1,5
CP_0468,C_0970,12-04-20,Account balance discrepancies,P_3,26
CP_0469,C_0384,12-04-20,Poor customer service,P_3,65
CP_0470,C_0031,12-04-20,Account balance discrepancies,P_3,72
CP_0471,C_0395,12-04-20,Disputed charges,P_2,17
CP_0472,C_1002,13-04-20,Poor customer service,P_3,60
CP_0473,C_0950,13-04-20,Loan application rejections,P_3,34
CP_0474,C_0001,13-04-20,Loan application rejections,P_3,90
CP_0475,C_0396,13-04-20,Unauthorized transactions,P_1,4
CP_0476,C_1276,14-04-20,Loan application rejections,P_3,29
CP_0477,C_0684,14-04-20,Disputed charges,P_2,13
CP_0478,C_0685,14-04-20,Poor customer service,P_3,78
CP_0479,C_0970,14-04-20,Loan application rejections,P_3,29
CP_0480,C_0971,15-04-20,Account balance discrepancies,P_3,85
CP_0481,C_0830,15-04-20,Account balance discrepancies,P_3,95
CP_0482,C_0906,15-04-20,Account balance discrepancies,P_3,38
CP_0483,C_1277,15-04-20,Delayed or undelivered statements,P_2,19
CP_0484,C_0243,16-04-20,Loan application rejections,P_3,78
CP_0485,C_1373,16-04-20,Loan application rejections,P_3,33
CP_0486,C_0340,16-04-20,Account balance discrepancies,P_3,56
CP_0487,C_0706,16-04-20,Account balance discrepancies,P_3,33
CP_0488,C_1062,16-04-20,Poor customer service,P_3,31
CP_0489,C_0818,17-04-20,Poor customer service,P_3,80
CP_0490,C_0060,17-04-20,Account balance discrepancies,P_3,90
CP_0491,C_1263,17-04-20,Failed online transactions,P_2,9
CP_0492,C_0277,17-04-20,Account balance discrepancies,P_3,43
CP_0493,C_0457,17-04-20,Loan application rejections,P_3,59
CP_0494,C_1276,17-04-20,Account balance discrepancies,P_3,90
CP_0495,C_0775,18-04-20,Account closure problems,P_2,24
CP_0496,C_0452,18-04-20,Poor customer service,P_3,40
CP_0497,C_0464,18-04-20,Poor customer service,P_3,94
CP_0498,C_0586,19-04-20,Failed online transactions,P_2,12
CP_0499,C_1244,19-04-20,Account balance discrepancies,P_3,34
CP_0500,C_0453,19-04-20,ATM withdrawal issues,P_2,15
CP_0501,C_0499,19-04-20,Disputed charges,P_2,21
CP_0502,C_0453,20-04-20,Loan application rejections,P_3,41
CP_0503,C_0924,20-04-20,Loan application rejections,P_3,54
CP_0504,C_1401,20-04-20,ATM withdrawal issues,P_2,13
CP_0505,C_1278,20-04-20,Poor customer service,P_3,52
CP_0506,C_1098,20-04-20,Loan application rejections,P_3,56
CP_0507,C_0179,20-04-20,Account balance discrepancies,P_3,25
CP_0508,C_0587,21-04-20,Poor customer service,P_3,67
CP_0509,C_0233,21-04-20,Poor customer service,P_3,44
CP_0510,C_0646,21-04-20,Loan application rejections,P_3,50
CP_0511,C_0732,21-04-20,Poor customer service,P_3,75
CP_0512,C_1357,21-04-20,Poor customer service,P_3,97
CP_0513,C_1167,21-04-20,Account balance discrepancies,P_3,98
CP_0514,C_0071,21-04-20,Poor customer service,P_3,28
CP_0515,C_0412,22-04-20,Loan application rejections,P_3,46
CP_0516,C_0822,22-04-20,Loan application rejections,P_3,69
CP_0517,C_1004,22-04-20,Poor customer service,P_3,55
CP_0518,C_0871,22-04-20,Poor customer service,P_3,85
CP_0519,C_1115,23-04-20,Poor customer service,P_3,33
CP_0520,C_1416,23-04-20,Loan application rejections,P_3,40
CP_0521,C_1479,23-04-20,Poor customer service,P_3,30
CP_0522,C_0287,23-04-20,Poor customer service,P_3,29
CP_0523,C_0288,23-04-20,Poor customer service,P_3,33
CP_0524,C_0692,23-04-20,Loan application rejections,P_3,30
CP_0525,C_1457,23-04-20,Account balance discrepancies,P_3,45
CP_0526,C_1203,24-04-20,Account balance discrepancies,P_3,77
CP_0527,C_0366,24-04-20,Poor customer service,P_3,90
CP_0528,C_0645,24-04-20,Account balance discrepancies,P_3,33
CP_0529,C_0553,24-04-20,Account closure problems,P_2,6
CP_0530,C_0334,24-04-20,Account balance discrepancies,P_3,30
CP_0531,C_1288,24-04-20,ATM withdrawal issues,P_2,18
CP_0532,C_1328,24-04-20,Loan application rejections,P_3,45
CP_0533,C_0036,24-04-20,Poor customer service,P_3,49
CP_0534,C_1487,24-04-20,Loan application rejections,P_3,29
CP_0535,C_0825,25-04-20,Account balance discrepancies,P_3,29
CP_0536,C_0471,25-04-20,Account balance discrepancies,P_3,48
CP_0537,C_1077,25-04-20,Account balance discrepancies,P_3,88
CP_0538,C_0771,25-04-20,Account balance discrepancies,P_3,55
CP_0539,C_1423,25-04-20,Account closure problems,P_2,10
CP_0540,C_1207,26-04-20,Loan application rejections,P_3,28
CP_0541,C_0918,26-04-20,Poor customer service,P_3,70
CP_0542,C_0849,26-04-20,Loan application rejections,P_3,75
CP_0543,C_0698,27-04-20,Failed online transactions,P_2,16
CP_0544,C_1110,27-04-20,Loan application rejections,P_3,61
CP_0545,C_1190,27-04-20,Poor customer service,P_3,52
CP_0546,C_1191,28-04-20,Account closure problems,P_2,6
CP_0547,C_0028,28-04-20,Loan application rejections,P_3,65
CP_0548,C_0087,28-04-20,Failed online transactions,P_2,13
CP_0549,C_0141,28-04-20,Delayed or undelivered statements,P_2,12
CP_0550,C_0836,28-04-20,Loan application rejections,P_3,59
CP_0551,C_1385,28-04-20,Loan application rejections,P_3,41
CP_0552,C_0658,28-04-20,Account closure problems,P_2,22
CP_0553,C_0220,29-04-20,Loan application rejections,P_3,75
CP_0554,C_0761,29-04-20,Account balance discrepancies,P_3,30
CP_0555,C_0745,29-04-20,ATM withdrawal issues,P_2,17
CP_0556,C_0414,29-04-20,Loan application rejections,P_3,32
CP_0557,C_1232,30-04-20,Account balance discrepancies,P_3,65
CP_0558,C_0754,30-04-20,Account balance discrepancies,P_3,46
CP_0559,C_1337,30-04-20,Loan application rejections,P_3,98
CP_0560,C_1347,01-05-20,Failed online transactions,P_2,6
CP_0561,C_0269,01-05-20,Failed online transactions,P_2,12
CP_0562,C_0941,02-05-20,Unauthorized transactions,P_1,4
CP_0563,C_1359,02-05-20,Account closure problems,P_2,23
CP_0564,C_0575,02-05-20,Loan application rejections,P_3,58
CP_0565,C_0576,02-05-20,Poor customer service,P_3,54
CP_0566,C_0180,02-05-20,Loan application rejections,P_3,71
CP_0567,C_0889,02-05-20,Poor customer service,P_3,68
CP_0568,C_1141,03-05-20,Account balance discrepancies,P_3,37
CP_0569,C_0473,03-05-20,Account closure problems,P_2,13
CP_0570,C_0474,03-05-20,Account balance discrepancies,P_3,46
CP_0571,C_1365,03-05-20,Loan application rejections,P_3,58
CP_0572,C_1366,03-05-20,Account balance discrepancies,P_3,92
CP_0573,C_0429,03-05-20,Account balance discrepancies,P_3,84
CP_0574,C_0859,03-05-20,Account balance discrepancies,P_3,52
CP_0575,C_1010,03-05-20,Loan application rejections,P_3,49
CP_0576,C_1228,04-05-20,Poor customer service,P_3,48
CP_0577,C_0353,04-05-20,Disputed charges,P_2,17
CP_0578,C_0540,04-05-20,Account balance discrepancies,P_3,30
CP_0579,C_0674,04-05-20,Delayed or undelivered statements,P_2,16
CP_0580,C_0612,04-05-20,Account balance discrepancies,P_3,49
CP_0581,C_0247,05-05-20,Delayed or undelivered statements,P_2,13
CP_0582,C_0690,05-05-20,Poor customer service,P_3,33
CP_0583,C_0881,05-05-20,Loan application rejections,P_3,32
CP_0584,C_0937,05-05-20,Loan application rejections,P_3,84
CP_0585,C_1110,06-05-20,Poor customer service,P_3,67
CP_0586,C_0014,06-05-20,Poor customer service,P_3,77
CP_0587,C_0922,06-05-20,Poor customer service,P_3,69
CP_0588,C_1299,06-05-20,Account balance discrepancies,P_3,61
CP_0589,C_0238,06-05-20,Delayed or undelivered statements,P_2,24
CP_0590,C_0931,07-05-20,Account closure problems,P_2,24
CP_0591,C_0044,07-05-20,Loan application rejections,P_3,89
CP_0592,C_0128,08-05-20,Loan application rejections,P_3,98
CP_0593,C_1107,08-05-20,Loan application rejections,P_3,45
CP_0594,C_0280,08-05-20,Account balance discrepancies,P_3,74
CP_0595,C_0352,08-05-20,Account balance discrepancies,P_3,50
CP_0596,C_0395,09-05-20,Poor customer service,P_3,99
CP_0597,C_0864,09-05-20,Account balance discrepancies,P_3,87
CP_0598,C_0895,09-05-20,Delayed or undelivered statements,P_2,17
CP_0599,C_0716,09-05-20,Unauthorized transactions,P_1,2
CP_0600,C_0717,09-05-20,Loan application rejections,P_3,87
CP_0601,C_0858,09-05-20,Account balance discrepancies,P_3,57
CP_0602,C_0859,10-05-20,Account balance discrepancies,P_3,42
CP_0603,C_0729,10-05-20,Poor customer service,P_3,90
CP_0604,C_0110,10-05-20,Poor customer service,P_3,72
CP_0605,C_0202,11-05-20,Poor customer service,P_3,97
CP_0606,C_1158,11-05-20,Poor customer service,P_3,66
CP_0607,C_0905,11-05-20,Account balance discrepancies,P_3,80
CP_0608,C_0819,11-05-20,Poor customer service,P_3,58
CP_0609,C_0496,11-05-20,Loan application rejections,P_3,60
CP_0610,C_1163,12-05-20,Loan application rejections,P_3,87
CP_0611,C_0009,13-05-20,Loan application rejections,P_3,91
CP_0612,C_0376,13-05-20,Poor customer service,P_3,73
CP_0613,C_0518,13-05-20,Poor customer service,P_3,74
CP_0614,C_1446,13-05-20,Loan application rejections,P_3,38
CP_0615,C_0533,13-05-20,Loan application rejections,P_3,31
CP_0616,C_0035,13-05-20,Unauthorized transactions,P_1,7
CP_0617,C_0051,14-05-20,ATM withdrawal issues,P_2,7
CP_0618,C_0236,14-05-20,Delayed or undelivered statements,P_2,8
CP_0619,C_0489,14-05-20,Disputed charges,P_2,11
CP_0620,C_1329,14-05-20,Account balance discrepancies,P_3,93
CP_0621,C_1330,14-05-20,Poor customer service,P_3,62
CP_0622,C_0306,14-05-20,Poor customer service,P_3,45
CP_0623,C_1383,14-05-20,Delayed or undelivered statements,P_2,17
CP_0624,C_0287,14-05-20,Account balance discrepancies,P_3,48
CP_0625,C_0820,14-05-20,Delayed or undelivered statements,P_2,13
CP_0626,C_1374,15-05-20,Poor customer service,P_3,92
CP_0627,C_1114,15-05-20,Poor customer service,P_3,66
CP_0628,C_1289,15-05-20,Poor customer service,P_3,43
CP_0629,C_0365,15-05-20,Account balance discrepancies,P_3,84
CP_0630,C_0957,15-05-20,Loan application rejections,P_3,33
CP_0631,C_1186,15-05-20,Account balance discrepancies,P_3,27
CP_0632,C_1086,15-05-20,Failed online transactions,P_2,15
CP_0633,C_1465,16-05-20,ATM withdrawal issues,P_2,11
CP_0634,C_0323,16-05-20,Loan application rejections,P_3,46
CP_0635,C_0281,16-05-20,Account balance discrepancies,P_3,41
CP_0636,C_0076,16-05-20,Account balance discrepancies,P_3,81
CP_0637,C_0343,17-05-20,Loan application rejections,P_3,82
CP_0638,C_0778,17-05-20,Unauthorized transactions,P_1,1
CP_0639,C_0121,17-05-20,Delayed or undelivered statements,P_2,17
CP_0640,C_1137,18-05-20,Poor customer service,P_3,53
CP_0641,C_0873,18-05-20,Poor customer service,P_3,88
CP_0642,C_0872,18-05-20,Account balance discrepancies,P_3,54
CP_0643,C_1073,18-05-20,Disputed charges,P_2,24
CP_0644,C_0876,18-05-20,Account balance discrepancies,P_3,38
CP_0645,C_0951,19-05-20,Failed online transactions,P_2,16
CP_0646,C_0879,19-05-20,Poor customer service,P_3,58
CP_0647,C_1414,19-05-20,Loan application rejections,P_3,51
CP_0648,C_1379,19-05-20,Poor customer service,P_3,56
CP_0649,C_0635,19-05-20,ATM withdrawal issues,P_2,14
CP_0650,C_0874,20-05-20,Poor customer service,P_3,51
CP_0651,C_1062,21-05-20,Loan application rejections,P_3,36
CP_0652,C_1091,21-05-20,Poor customer service,P_3,68
CP_0653,C_0636,21-05-20,Poor customer service,P_3,98
CP_0654,C_1126,21-05-20,Poor customer service,P_3,60
CP_0655,C_0957,21-05-20,Loan application rejections,P_3,79
CP_0656,C_0420,22-05-20,Poor customer service,P_3,83
CP_0657,C_1297,22-05-20,Loan application rejections,P_3,59
CP_0658,C_0421,23-05-20,Card activation issues,P_1,3
CP_0659,C_0099,23-05-20,Loan application rejections,P_3,80
CP_0660,C_1429,24-05-20,Account closure problems,P_2,6
CP_0661,C_1458,24-05-20,Poor customer service,P_3,69
CP_0662,C_0372,24-05-20,Disputed charges,P_2,13
CP_0663,C_0489,24-05-20,Poor customer service,P_3,69
CP_0664,C_1230,24-05-20,ATM withdrawal issues,P_2,12
CP_0665,C_1014,25-05-20,Poor customer service,P_3,95
CP_0666,C_1216,25-05-20,Loan application rejections,P_3,84
CP_0667,C_0203,25-05-20,Unauthorized transactions,P_1,4
CP_0668,C_0302,25-05-20,Account closure problems,P_2,8
CP_0669,C_0982,26-05-20,ATM withdrawal issues,P_2,13
CP_0670,C_0515,26-05-20,Delayed or undelivered statements,P_2,13
CP_0671,C_0803,27-05-20,Loan application rejections,P_3,27
CP_0672,C_1264,27-05-20,Poor customer service,P_3,80
CP_0673,C_0680,27-05-20,Unauthorized transactions,P_1,4
CP_0674,C_0681,28-05-20,Account balance discrepancies,P_3,63
CP_0675,C_0682,28-05-20,Failed online transactions,P_2,13
CP_0676,C_0047,28-05-20,Unauthorized transactions,P_1,4
CP_0677,C_0410,28-05-20,Failed online transactions,P_2,8
CP_0678,C_0674,28-05-20,Loan application rejections,P_3,59
CP_0679,C_0675,28-05-20,Disputed charges,P_2,19
CP_0680,C_0309,28-05-20,Account balance discrepancies,P_3,76
CP_0681,C_1103,28-05-20,Delayed or undelivered statements,P_2,19
CP_0682,C_1026,28-05-20,Account balance discrepancies,P_3,56
CP_0683,C_0312,29-05-20,Poor customer service,P_3,50
CP_0684,C_0655,29-05-20,Account closure problems,P_2,10
CP_0685,C_0782,29-05-20,Loan application rejections,P_3,48
CP_0686,C_1478,29-05-20,Loan application rejections,P_3,64
CP_0687,C_1252,29-05-20,Account balance discrepancies,P_3,61
CP_0688,C_0503,29-05-20,Poor customer service,P_3,39
CP_0689,C_0803,30-05-20,Poor customer service,P_3,41
CP_0690,C_0934,30-05-20,Unauthorized transactions,P_1,2
CP_0691,C_0621,31-05-20,Failed online transactions,P_2,16
CP_0692,C_0809,31-05-20,Card activation issues,P_1,1
CP_0693,C_1427,31-05-20,Account balance discrepancies,P_3,75
CP_0694,C_1253,31-05-20,Loan application rejections,P_3,34
CP_0695,C_1184,01-06-20,Loan application rejections,P_3,65
CP_0696,C_0383,01-06-20,Poor customer service,P_3,33
CP_0697,C_0710,01-06-20,Failed online transactions,P_2,23
CP_0698,C_1104,02-06-20,Account balance discrepancies,P_3,79
CP_0699,C_1309,02-06-20,Delayed or undelivered statements,P_2,17
CP_0700,C_0454,02-06-20,Account balance discrepancies,P_3,41
CP_0701,C_0861,02-06-20,Poor customer service,P_3,99
CP_0702,C_1110,02-06-20,Loan application rejections,P_3,79
CP_0703,C_0228,02-06-20,Poor customer service,P_3,87
CP_0704,C_0459,02-06-20,Card activation issues,P_1,3
CP_0705,C_1326,02-06-20,Poor customer service,P_3,84
CP_0706,C_0109,03-06-20,Disputed charges,P_2,22
CP_0707,C_0834,03-06-20,Poor customer service,P_3,73
CP_0708,C_0579,03-06-20,Poor customer service,P_3,90
CP_0709,C_0540,03-06-20,Account balance discrepancies,P_3,66
CP_0710,C_0140,03-06-20,Account balance discrepancies,P_3,44
CP_0711,C_0517,03-06-20,Account balance discrepancies,P_3,74
CP_0712,C_1341,04-06-20,Delayed or undelivered statements,P_2,19
CP_0713,C_0712,04-06-20,Unauthorized transactions,P_1,2
CP_0714,C_0186,04-06-20,Account balance discrepancies,P_3,73
CP_0715,C_0815,04-06-20,Account balance discrepancies,P_3,45
CP_0716,C_1353,04-06-20,Failed online transactions,P_2,13
CP_0717,C_0767,05-06-20,Loan application rejections,P_3,99
CP_0718,C_1314,05-06-20,Poor customer service,P_3,33
CP_0719,C_0483,05-06-20,Account closure problems,P_2,11
CP_0720,C_0510,05-06-20,Loan application rejections,P_3,93
CP_0721,C_0389,05-06-20,Poor customer service,P_3,35
CP_0722,C_1492,05-06-20,Loan application rejections,P_3,33
CP_0723,C_0989,05-06-20,Delayed or undelivered statements,P_2,8
CP_0724,C_1326,05-06-20,Loan application rejections,P_3,46
CP_0725,C_0359,06-06-20,Card activation issues,P_1,2
CP_0726,C_1371,06-06-20,ATM withdrawal issues,P_2,9
CP_0727,C_0094,07-06-20,Poor customer service,P_3,71
CP_0728,C_0385,07-06-20,Poor customer service,P_3,86
CP_0729,C_0852,07-06-20,Account balance discrepancies,P_3,29
CP_0730,C_0390,07-06-20,Card activation issues,P_1,4
CP_0731,C_1149,07-06-20,Poor customer service,P_3,50
CP_0732,C_0936,07-06-20,Disputed charges,P_2,10
CP_0733,C_0765,08-06-20,Loan application rejections,P_3,90
CP_0734,C_0145,08-06-20,Loan application rejections,P_3,96
CP_0735,C_0049,08-06-20,ATM withdrawal issues,P_2,19
CP_0736,C_1076,09-06-20,Loan application rejections,P_3,52
CP_0737,C_1141,09-06-20,Loan application rejections,P_3,75
CP_0738,C_1281,09-06-20,Card activation issues,P_1,2
CP_0739,C_0349,09-06-20,Loan application rejections,P_3,73
CP_0740,C_0923,09-06-20,Account balance discrepancies,P_3,70
CP_0741,C_1451,09-06-20,Loan application rejections,P_3,100
CP_0742,C_1189,09-06-20,Poor customer service,P_3,31
CP_0743,C_0551,09-06-20,Poor customer service,P_3,27
CP_0744,C_1127,10-06-20,Account balance discrepancies,P_3,82
CP_0745,C_0132,11-06-20,Disputed charges,P_2,20
CP_0746,C_0796,11-06-20,Account balance discrepancies,P_3,60
CP_0747,C_0929,11-06-20,Poor customer service,P_3,92
CP_0748,C_0552,12-06-20,Delayed or undelivered statements,P_2,24
CP_0749,C_0553,12-06-20,Loan application rejections,P_3,62
CP_0750,C_0714,12-06-20,Disputed charges,P_2,7
CP_0751,C_0954,12-06-20,Disputed charges,P_2,18
CP_0752,C_1118,13-06-20,Loan application rejections,P_3,40
CP_0753,C_1006,13-06-20,Unauthorized transactions,P_1,4
CP_0754,C_0591,13-06-20,Account balance discrepancies,P_3,99
CP_0755,C_1202,13-06-20,Poor customer service,P_3,46
CP_0756,C_0299,13-06-20,Account balance discrepancies,P_3,94
CP_0757,C_0632,13-06-20,Account balance discrepancies,P_3,34
CP_0758,C_0705,13-06-20,ATM withdrawal issues,P_2,5
CP_0759,C_0886,13-06-20,Poor customer service,P_3,52
CP_0760,C_1479,14-06-20,Disputed charges,P_2,5
CP_0761,C_1232,14-06-20,Disputed charges,P_2,13
CP_0762,C_1089,15-06-20,Account balance discrepancies,P_3,26
CP_0763,C_1199,15-06-20,Poor customer service,P_3,51
CP_0764,C_0427,15-06-20,Poor customer service,P_3,38
CP_0765,C_0380,15-06-20,Delayed or undelivered statements,P_2,18
CP_0766,C_0368,15-06-20,Account balance discrepancies,P_3,78
CP_0767,C_0392,15-06-20,Account balance discrepancies,P_3,39
CP_0768,C_0986,16-06-20,Account balance discrepancies,P_3,77
CP_0769,C_1297,16-06-20,Loan application rejections,P_3,78
CP_0770,C_0019,17-06-20,Account balance discrepancies,P_3,85
CP_0771,C_0851,17-06-20,Card activation issues,P_1,8
CP_0772,C_0852,17-06-20,Poor customer service,P_3,89
CP_0773,C_0853,17-06-20,Poor customer service,P_3,47
